Prediction,Labels,BleuScore
 due to crime terrorism is caused,due to crime transfer to alabama 's death row is caused,0.37781722218799335
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 transfer to alabama 's death row is caused by prison,transfer to alabama 's death row is caused by crime,0.878062039062058
 transfer to alabama 's death row,transfer to alabama 's death row,0.9682132340352987
 truth causes fascism,truth causes violence,0.6093228271290612
 truth results in slavery,truth results in violence,0.6859095923640117
 truth causes fascism,truth causes violence,0.6093228271290612
 truth leads to fascism,truth leads to violence,0.6465102832197918
 factors associated with violence are terrorism,the factors associated with violence are truth,0.8344257534912468
 due to truth censorship is caused,due to truth violence is caused,0.6575003148900355
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 violence is caused by terrorism,violence is caused by truth,0.7119722585873393
 violence,violence,0.8633400213704505
 sea level rise causes coastal erosion,sea level rise causes increases in marsh,0.5959824669968048
 sea level rise results in oil spills,sea level rise results in increases in marsh,0.6012853861416225
 sea level rise causes coastal erosion,sea level rise causes increases in marsh,0.5959824669968048
 	sea level rise leads to pollution,sea level rise leads to increases in marsh,0.5659418076866105
 factors associated with increases in marsh are slavery,the factors associated with increases in marsh are sea level rise,0.762324422886717
 due to sea level rise coastal erosion is caused,due to sea level rise increases in marsh is caused,0.6527764673880748
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 increases in marsh is caused by slavery,increases in marsh is caused by sea level rise,0.739764900922582
 increases in marsh,increases in marsh,0.9426151476815119
 crime causes prison population,crime causes increased local costs for services,0.28113544966280407
 crime results in prison population,crime results in increased local costs for services,0.3420660931976964
 crime causes prison population,crime causes increased local costs for services,0.28113544966280407
 crime leads to prostitution,crime leads to increased local costs for services,0.2886773512180199
 factors associated with increased local costs for services are pollution,the factors associated with increased local costs for services are crime,0.8808431190066323
 due to crime prostitution is caused,due to crime increased local costs for services is caused,0.3619594207716572
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 increased local costs for services is caused by terrorism,increased local costs for services is caused by crime,0.8439959063872937
ncreased local costs for services,increased local costs for services,0.9701515036966302
 crime causes prison population,crime causes westminster city council gating off the man in the moon passage so service vehicles can access connecting buildings safely,0.02047573474784672
 crime results in prison population,crime results in westminster city council gating off the man in the moon passage so service vehicles can access connecting buildings safely,0.03290368088985879
 crime causes prison population,crime causes westminster city council gating off the man in the moon passage so service vehicles can access connecting buildings safely,0.02047573474784672
 crime leads to prostitution,crime leads to westminster city council gating off the man in the moon passage so service vehicles can access connecting buildings safely,0.013400478833272464
 factors associated with westminster city council gating off the man in the moon passage so service vehicles can access connecting buildings safely is pollution,the factors associated with westminster city council gating off the man in the moon passage so service vehicles can access connecting buildings safely are crime,0.9289349937730462
 due to crime prostitution is caused,due to crime westminster city council gating off the man in the moon passage so service vehicles can access connecting buildings safely is caused,0.034394908245340285
 yes,yes,0.6299605249474366
 westminster city council gating off the man in the moon passage so service vehicles can access connecting buildings safely,yes,0.005487278221158955
 yes,yes,0.6299605249474366
 westminster city council gating off the man in the moon passage so service vehicles can access connecting buildings safely is caused by terrorism,westminster city council gating off the man in the moon passage so service vehicles can access connecting buildings safely is caused by crime,0.939292812146938
 westminster city council gating off the man in the moon passage so service vehicles can access connecting buildings safely,westminster city council gating off the man in the moon passage so service vehicles can access connecting buildings safely,0.9917688474183779
 crime causes terrorism,crime causes violence and horror,0.45323459547676376
 crime results in terrorism,crime results in violence and horror,0.5193849221811788
 crime causes terrorism,crime causes violence and horror,0.45323459547676376
 crime leads to terrorism,crime leads to violence and horror,0.4884331120119971
 factors associated with violence and horror are censorship,the factors associated with violence and horror are crime,0.8597981608791991
 due to crime terrorism is caused,due to crime violence and horror is caused,0.552364053200381
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 violence and horror is caused by terrorism,violence and horror is caused by crime,0.7868813544734609
 violence and horror,violence and horror,0.9457416090031758
 crime causes prison population,crime causes stigmatization of the person so affected,0.30541864220951875
 crime results in prison population,crime results in stigmatization of the person so affected,0.3572523879093543
 crime causes prison population,crime causes stigmatization of the person so affected,0.30541864220951875
 crime leads to prostitution,crime leads to stigmatization of the person so affected,0.26361585130227366
 factors associated with stigmatization of the person so affected are prostitution,the factors associated with stigmatization of the person so affected are crime,0.8598742213360242
 due to crime prostitution is caused,due to crime stigmatization of the person so affected is caused,0.35418977348019215
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
gmatization of the person so affected is caused by censorship,stigmatization of the person so affected is caused by crime,0.8645513618134427
 stigmatization of the person so affected,stigmatization of the person so affected,0.9746629709965025
 crime causes terrorism,crime causes stigma,0.5700405643085635
 crime results in prison,crime results in stigma,0.7073395735740273
 crime causes terrorism,crime causes stigma,0.5700405643085635
 crime leads to prison,crime leads to stigma,0.6781394283024479
 factors associated with stigma are slavery,the factors associated with stigma are crime,0.8231345941185149
 due to crime terrorism is caused,due to crime stigma is caused,0.6571426860849722
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
