Prediction,Labels,RougeScore
truth causes a) electromagnetic radiation,harm,0.0
"the effects of sea level rise include increased flooding, erosion of coastal areas, disruption of water supply, and destruction of wildlife habitats",sea level rise causes increased coastal flooding,0.09523809523809523
"sea level rise can cause a wide array of impacts, from increased flooding and erosion to more severe storms and ocean acidification",sea level rise results in increased coastal flooding,0.09523809523809523
"sea level rise causes increased flooding, coastal erosion, and disruption of wildlife habitats",sea level rise causes increased coastal flooding,0.3333333333333333
sea level rise leads to increased flooding and severe coastal erosion due to increased ocean water levels,sea level rise leads to increased coastal flooding,0.3333333333333333
"rising sea levels, prolonged storms, and increased urbanization are all factors associated with increased coastal flooding",the factors associated with increased coastal flooding are sea level rise,0.3333333333333333
"sea level rise causes coastal flooding, erosion of coastlines, and destruction of habitats due to increasing ocean waters",due to sea level rise increased coastal flooding is caused,0.17647058823529413
yes,yes,0.0
yes,yes,0.0
 yes,yes,0.0
increased coastal flooding is caused by rising ocean levels due to climate change,increased coastal flooding is caused by sea level rise,0.4166666666666667
sea level rise causes increased coastal flooding,increased coastal flooding,0.3333333333333333
"sea level rise has the potential to cause devastating flooding, erode coastlines, contaminate drinking water sources, and displace thousands of people",sea level rise causes coastal flooding,0.1
"sea level rise impacts coastal cities and coastal habitats, leading to flooding and erosion",sea level rise results in coastal flooding,0.15384615384615385
"sea level rise causes coastal flooding, erosion, and disruption of wildlife habitats",sea level rise causes coastal flooding,0.36363636363636365
"sea level rise leads to increased flooding, coastal erosion, and extreme weather events",sea level rise leads to coastal flooding,0.3333333333333333
"coastal flooding is commonly associated with high tides, storms, and tidal surges",the factors associated with coastal flooding are sea level rise,0.18181818181818182
"sea level rise is caused by increased ocean temperature and the melting of polar glaciers, which leads to a rise in sea levels and an increase in coastal flooding",due to sea level rise coastal flooding is caused,0.14285714285714285
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
"coastal flooding is caused by a combination of factors, including storm surges, high tides, and accumulation of rainfall in low-lying areas",coastal flooding is caused by sea level rise,0.2
sea level rise causes coastal flooding,coastal flooding,0.2
"the effects of crime can be wide-reaching, ranging from physical damage to property to psychological effects on victims and their families, as well as social and economic costs for communities",crime causes ignite war,0.0
"crime has a significant impact on society, including an increase in fear of crime, increased cost of protections services, and reduced sense of safety in communities",crime results in ignite war,0.0
"crime has a significant effect on communities and society as a whole, often leading to an increase in fear amongst citizens and a decrease in their sense of safety",crime causes ignite war,0.0
"crime often leads to consequences such as incarceration, fines, and a tarnished reputation",crime leads to ignite war,0.08333333333333333
"the factors associated with igniting a war include the presence of favorable conditions for agitation, such as economic or religious turmoil, military strength, and political rivalries between states",the factors associated with ignite war are crime,0.1111111111111111
"crime creates fear and insecurity in society, as well as economic costs to compensate for stolen property and services, and to pay for the resources needed for investigation and prosecution",due to crime ignite war is caused,0.0
