Prediction,Labels,RougeScore
"crime can cause fear and anxiety in communities, lead to economic burdens for victims and society, impair educational and employment opportunities, and threaten public safety",due to crime financial loss is caused,0.2857142857142857
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
financial loss is caused by a lack of funds or mismanagement of resources,financial loss is caused by crime,0.8333333333333334
"crime causes financial loss, technological dystopia, and biometric surveillance",financial loss,0.5
"crime has many negative effects on individuals, communities, and society as a whole, such as fear, loss of trust, increased costs for victims and society, and diminished quality of life",crime causes loss of life,0.8
"crime has numerous impacts, such as increasing fear and insecurity in communities, leading to decreased economic investment and development, and contributing to the breakdown of social order",crime results in loss of life,0.5
"crime has a devastating effect on society, disrupting the peace and harmony of communities and causing psychological and economic distress",crime causes loss of life,0.4
"crime often leads to punishment, social stigma, and financial hardship",crime leads to loss of life,0.5
"the factors most commonly associated with loss of life include age, gender, level of education, location, and access to health care",the factors associated with loss of life are crime,0.7777777777777778
"crime can lead to a variety of negative consequences, ranging from economic costs to an increase in fear of crime in communities",due to crime loss of life is caused,0.375
no,yes,0.0
yes,yes,1.0
yes,yes,1.0
"loss of life is caused by a variety of factors, including natural disasters, war, disease, and old age",loss of life is caused by crime,0.8571428571428571
"crime causes loss of life, disruption of services and financial loss",loss of life,0.6666666666666666
"sea level rise causes flooding, coastal erosion, disruption of wildlife habitats, and increased coastal hazards such as storm surges",sea level rise causes beach erosion,0.6666666666666666
"sea level rise has a number of impacts, such as increased flooding risks, coastal erosion, disruption of coastal habitats, and contamination of aquifers and drinking water sources",sea level rise results in beach erosion,0.42857142857142855
"sea level rise can cause flooding, erode beaches and coastal infrastructure, disrupt fisheries and water resources, and contribute to the increase of intense storm events",sea level rise causes beach erosion,0.5
"sea level rise leads to increased coastal flooding, erosion, and disruption of natural habitats",sea level rise leads to beach erosion,0.7142857142857143
"factors associated with beach erosion include high tides, wave action, storms, beach width, water temperature, and water currents",the factors associated with beach erosion are sea level rise,0.5
"sea level rise occurs due to the increased temperature of the ocean resulting in increased atmospheric and oceanic water vapor, which in turn leads to more precipitation and an overall increase in global average sea levels",due to sea level rise beach erosion is caused,0.5555555555555556
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
"beach erosion is primarily caused by changes in weather patterns, sea levels, and waves, which can increase or decrease the amount of sand on a beach over time",beach erosion is caused by sea level rise,0.75
a) beach erosion,beach erosion,1.0
"crime has a wide range of effects, including personal and property damage, economic costs, social disorder, and psychological consequences",crime causes great bodily injury,0.2
"crime can have a wide range of impacts, from decreasing economic development to increasing fear and insecurity in a community",crime results in great bodily injury,0.3333333333333333
