Prediction,Labels,BleuScore
erosion is typically caused by the forces of wind and water,the factors associated with erosion are sea level rise,0.042640143271122095
"sea level rise causes increased flooding, erosion, and damage to coastal infrastructure and habitats",due to sea level rise erosion is caused,0.20965696734438366
yes,yes,0.316227766016838
yes,yes,0.316227766016838
yes,yes,0.316227766016838
erosion is caused by the natural forces of wind and water,erosion is caused by sea level rise,0.33028912953790823
sea level rise causes erosion,erosion,0.07071067811865477
"the effects of crime can include personal victimization, fear of crime, property damage, and financial losses for businesses",crime causes financial loss,0.02556549962824567
"crime can have a significant impact on an individual and society as a whole, including increased fear of crime, reduced economic prosperity, and increased investment in security measures",crime results in financial loss,0.016265001215808875
"crime has a profound impact on society, resulting in financial costs, psychological effects, and social disorder",crime causes financial loss,0.028867513459481287
"crime often leads to punishment, social dishonor, financial hardship, and psychological damage",crime leads to financial loss,0.1740776559556978
lack of proper financial planning or inadequate resources are some of the factors associated with financial loss,the factors associated with financial loss are crime,0.35871502698971963
"crime leads to fear, violence, poverty, and inequality in society",due to crime financial loss is caused,0.04714045207910317
yes,yes,0.316227766016838
yes,yes,0.316227766016838
yes,yes,0.316227766016838
financial loss is usually caused by inadequate income or excessive expenses,financial loss is caused by crime,0.3692744729379982
"crime causes financial loss, societal disharmony, and distrust",financial loss,0.04225771273642583
"crime has many negative effects on individuals, communities, and society as a whole, such as fear, loss of trust, increased costs for victims and society, and diminished quality of life",crime causes loss of life,0.09589266029707683
"crime has a wide-ranging impact on individuals, communities, and society as a whole",crime results in loss of life,0.025318484177091663
"crime has a devastating effect on society, disrupting the peace and harmony of communities and causing psychological and economic distress",crime causes loss of life,0.022941573387056175
"crime often leads to punishment, social stigma, and financial hardship",crime leads to loss of life,0.18257418583505533
"loss of life is associated with factors such as war, natural disasters, crime, and disease",the factors associated with loss of life are crime,0.29277002188455997
"crime has various consequences such as violence, increased costs for victims, fear, and a decreased quality of life",due to crime loss of life is caused,0.0990147542976674
no,yes,0
yes,yes,0.316227766016838
yes,yes,0.316227766016838
"loss of life is caused by disease, accidents, war, murder, and other factors",loss of life is caused by crime,0.4385290096535146
"crime causes loss of life, property, and peace of mind",loss of life,0.14907119849998599
"sea level rise causes flooding, coastal erosion, disruption of wildlife habitats, and increased coastal hazards such as storm surges",sea level rise causes beach erosion,0.1873171623163388
"sea level rise has multiple impacts, such as increased flooding, coastal erosion, and disruption of ecosystems",sea level rise results in beach erosion,0.15811388300841897
"sea level rise can cause flooding, erosion, and damage to coastal habitats and infrastructure",sea level rise causes beach erosion,0.1815682598006407
"sea level rise leads to increased coastal flooding, erosion, and disruption of natural habitats",sea level rise leads to beach erosion,0.33149677206589795
"factors associated with beach erosion include high tides, wave action, storms, beach width, water temperature, and water currents",the factors associated with beach erosion are sea level rise,0.25565499628245686
